datetime,Close,Open,High,Low,Volume,Change
2024/4/9,8.48,8.66,8.76,8.4,243.92M,-1.85%
2024/4/8,8.64,8.75,9.15,8.46,400.14M,-1.14%
2024/4/3,8.74,8.41,8.8,8.41,300.72M,4.80%
2024/4/2,8.34,8.22,8.45,8.2,175.10M,1.09%
2024/4/1,8.25,8.5,8.61,8.12,250.43M,-0.84%
2024/3/29,8.32,8.23,8.45,8.12,232.54M,1.84%
2024/3/28,8.17,7.85,8.28,7.81,205.68M,3.55%
2024/3/27,7.89,7.74,8.05,7.69,218.10M,1.41%
2024/3/26,7.78,7.84,7.98,7.67,181.12M,-0.51%
2024/3/25,7.82,7.61,7.98,7.58,256.78M,4.55%
2024/3/22,7.48,7.62,7.65,7.4,182.40M,-3.36%
2024/3/21,7.74,7.76,7.83,7.64,187.50M,1.98%
2024/3/20,7.59,7.59,7.76,7.45,218.26M,-1.30%
2024/3/19,7.69,7.75,7.91,7.65,214.74M,-1.66%
2024/3/18,7.82,7.77,7.97,7.55,313.90M,1.03%
2024/3/15,7.74,7.19,7.75,7.11,298.43M,7.65%
2024/3/14,7.19,7.14,7.35,7.07,298.25M,5.74%
2024/3/13,6.8,6.6,6.95,6.56,336.43M,6.25%
2024/3/12,6.4,6.75,6.75,6.35,188.34M,-5.47%
2024/3/11,6.77,6.72,6.84,6.65,128.60M,0.30%
2024/3/8,6.75,6.75,6.81,6.59,132.83M,1.96%
2024/3/7,6.62,6.37,6.83,6.37,199.23M,4.09%
2024/3/6,6.36,6.33,6.45,6.28,97.09M,0.32%
2024/3/5,6.34,6.28,6.37,6.26,108.75M,0.96%
2024/3/4,6.28,6.29,6.36,6.24,107.24M,0.80%
2024/3/1,6.23,6.14,6.27,6.11,96.09M,1.30%
2024/2/29,6.15,5.98,6.16,5.97,106.47M,2.33%
2024/2/28,6.01,6.12,6.13,6.01,127.25M,-1.80%
2024/2/27,6.12,6.1,6.19,6.05,128.35M,-0.16%
2024/2/26,6.13,6.32,6.41,6.12,119.74M,-3.46%
2024/2/23,6.35,6.14,6.38,6.09,150.01M,3.42%
2024/2/22,6.14,5.98,6.15,5.95,109.25M,2.33%
2024/2/21,6,5.99,6.12,5.98,97.72M,-0.50%
2024/2/20,6.03,5.94,6.11,5.86,127.02M,1.01%
2024/2/19,5.97,5.69,5.99,5.65,177.28M,5.11%
2024/2/8,5.68,5.59,5.68,5.54,142.16M,1.97%
2024/2/7,5.57,5.6,5.65,5.51,143.69M,-0.36%
2024/2/6,5.59,5.43,5.62,5.43,114.03M,2.19%
2024/2/5,5.47,5.38,5.53,5.31,149.38M,0.74%
2024/2/2,5.43,5.47,5.57,5.24,127.69M,-0.73%
2024/2/1,5.47,5.34,5.52,5.32,105.42M,1.86%
2024/1/31,5.37,5.4,5.48,5.34,93.18M,-1.10%
2024/1/30,5.43,5.44,5.53,5.41,86.23M,-0.91%
2024/1/29,5.48,5.49,5.54,5.44,91.57M,-0.36%
2024/1/26,5.5,5.42,5.58,5.38,171.61M,1.48%
2024/1/25,5.42,5.25,5.43,5.2,129.20M,3.83%
2024/1/24,5.22,5.11,5.25,5.07,106.84M,2.55%
2024/1/23,5.09,5,5.13,4.9,89.43M,1.39%
2024/1/22,5.02,5.18,5.19,4.97,112.42M,-3.28%
2024/1/19,5.19,5.21,5.22,5.13,91.82M,-0.95%
2024/1/18,5.24,5.19,5.29,5.06,145.75M,0.19%
2024/1/17,5.23,5.37,5.39,5.23,83.15M,-2.24%
2024/1/16,5.35,5.33,5.44,5.32,113.06M,0.19%
2024/1/15,5.34,5.3,5.36,5.24,94.06M,0.38%
2024/1/12,5.32,5.27,5.35,5.24,88.51M,0.57%
2024/1/11,5.29,5.3,5.32,5.26,90.59M,0.00%
2024/1/10,5.29,5.32,5.4,5.28,99.68M,-1.12%
2024/1/9,5.35,5.3,5.38,5.23,140.94M,0.56%
2024/1/8,5.32,5.32,5.42,5.25,172.50M,0.95%
2024/1/5,5.27,5.3,5.44,5.23,190.58M,1.35%
2024/1/4,5.2,5.23,5.28,5.16,97.64M,-0.95%
2024/1/3,5.25,5.28,5.28,5.21,96.32M,-0.76%
2024/1/2,5.29,5.21,5.35,5.2,129.98M,1.73%
2023/12/29,5.2,5.13,5.22,5.13,98.73M,0.78%
2023/12/28,5.16,5.11,5.25,5.1,163.42M,1.57%
2023/12/27,5.08,4.91,5.12,4.91,151.97M,3.25%
2023/12/26,4.92,4.93,4.94,4.89,56.69M,-0.20%
2023/12/25,4.93,4.9,4.95,4.87,76.12M,0.61%
2023/12/22,4.9,4.84,4.97,4.8,121.00M,1.24%
2023/12/21,4.84,4.68,4.85,4.65,119.97M,2.76%
2023/12/20,4.71,4.7,4.78,4.69,113.14M,0.64%
2023/12/19,4.68,4.66,4.7,4.61,65.43M,0.43%
2023/12/18,4.66,4.74,4.76,4.64,85.42M,-2.31%
2023/12/15,4.77,4.76,4.85,4.75,129.87M,1.27%
2023/12/14,4.71,4.77,4.8,4.71,89.09M,-0.21%
2023/12/13,4.72,4.81,4.83,4.71,109.20M,-2.48%
2023/12/12,4.84,4.84,4.86,4.76,118.97M,-0.41%
2023/12/11,4.86,4.88,4.9,4.78,144.48M,-0.82%
2023/12/8,4.9,4.97,4.99,4.89,80.21M,-1.01%
2023/12/7,4.95,5.02,5.03,4.92,85.55M,-1.39%
2023/12/6,5.02,4.92,5.07,4.91,107.71M,1.62%
2023/12/5,4.94,5.03,5.12,4.9,200.45M,-4.45%
2023/12/4,5.17,5.34,5.45,5.16,248.72M,-2.08%
2023/12/1,5.28,5.21,5.29,5.2,79.02M,1.34%
2023/11/30,5.21,5.24,5.24,5.18,51.61M,-0.76%
2023/11/29,5.25,5.27,5.31,5.23,59.28M,0.00%
2023/11/28,5.25,5.26,5.26,5.19,58.44M,0.00%
2023/11/27,5.25,5.26,5.28,5.2,58.39M,-0.57%
2023/11/24,5.28,5.31,5.33,5.25,46.96M,-0.75%
2023/11/23,5.32,5.29,5.33,5.25,49.93M,0.38%
2023/11/22,5.3,5.36,5.4,5.3,67.09M,-1.12%
2023/11/21,5.36,5.34,5.48,5.33,141.51M,1.13%
2023/11/20,5.3,5.24,5.3,5.19,71.98M,0.95%
2023/11/17,5.25,5.26,5.26,5.2,49.69M,-0.19%
2023/11/16,5.26,5.36,5.36,5.24,78.48M,-2.05%
2023/11/15,5.37,5.27,5.38,5.26,159.69M,2.87%
2023/11/14,5.22,5.23,5.25,5.17,69.46M,-0.19%
2023/11/13,5.23,5.17,5.24,5.15,81.27M,1.55%
2023/11/10,5.15,5.18,5.18,5.12,68.40M,-0.96%
2023/11/9,5.2,5.14,5.22,5.12,103.14M,0.39%
2023/11/8,5.18,5.25,5.26,5.15,118.96M,-1.71%
2023/11/7,5.27,5.31,5.31,5.23,95.33M,-0.75%
2023/11/6,5.31,5.43,5.48,5.27,179.80M,-1.85%
2023/11/3,5.41,5.4,5.47,5.39,69.35M,0.74%
2023/11/2,5.37,5.46,5.53,5.37,69.42M,-1.10%
2023/11/1,5.43,5.53,5.54,5.43,78.74M,-1.99%
2023/10/31,5.54,5.6,5.6,5.47,83.88M,-1.42%
2023/10/30,5.62,5.47,5.66,5.44,155.46M,3.50%
2023/10/27,5.43,5.34,5.46,5.26,94.63M,1.50%
2023/10/26,5.35,5.3,5.37,5.24,81.04M,0.19%
2023/10/25,5.34,5.47,5.5,5.34,100.43M,0.56%
2023/10/24,5.31,5.2,5.33,5.2,107.38M,3.11%
2023/10/23,5.15,5.36,5.36,5.11,107.27M,-4.28%
2023/10/20,5.38,5.5,5.55,5.35,111.61M,-2.54%
2023/10/19,5.52,5.58,5.6,5.51,65.74M,-1.78%
2023/10/18,5.62,5.75,5.75,5.61,74.86M,-2.09%
2023/10/17,5.74,5.78,5.81,5.73,56.94M,-0.69%
2023/10/16,5.78,5.79,5.83,5.76,55.09M,0.00%
2023/10/13,5.78,5.87,5.87,5.77,57.30M,-2.20%
2023/10/12,5.91,5.87,5.97,5.87,74.41M,1.20%
2023/10/11,5.84,5.92,5.93,5.81,76.24M,-0.85%
2023/10/10,5.89,5.98,6,5.87,58.02M,-1.51%
2023/10/9,5.98,5.88,5.99,5.78,78.14M,1.18%
2023/9/28,5.91,6.01,6.05,5.85,98.71M,-1.66%
2023/9/27,6.01,6.07,6.09,5.97,84.68M,-1.15%
2023/9/26,6.08,6.09,6.16,6.05,44.90M,0.00%
2023/9/25,6.08,6.1,6.13,6.06,50.23M,-0.16%
2023/9/22,6.09,6.08,6.15,6.04,96.71M,-0.81%
2023/9/21,6.14,6.19,6.23,6.11,71.17M,-1.44%
2023/9/20,6.23,6.27,6.3,6.21,45.18M,-1.11%
